filename|mods.accessCondition#text|mods.accessCondition@type|mods.accessCondition@xlink:href|mods.identifier#text|mods.identifier@type|mods.language.languageTerm#text|mods.language.languageTerm@authority|mods.language.languageTerm@type|mods.location.physicalLocation.0#text|mods.location.physicalLocation.0@displayLabel|mods.location.physicalLocation.1#text|mods.location.physicalLocation.1@displayLabel|mods.location.physicalLocation.2#text|mods.location.physicalLocation.2@displayLabel|mods.location.physicalLocation.3#text|mods.location.physicalLocation.3@displayLabel|mods.location.physicalLocation.4#text|mods.location.physicalLocation.4@displayLabel|mods.name.0.role.roleTerm#text|mods.name.0.role.roleTerm@authority|mods.name.0.role.roleTerm@valueURI|mods.name.0namePart|mods.name.1.role.roleTerm#text|mods.name.1.role.roleTerm@authority|mods.name.1.role.roleTerm@valueURI|mods.name.1namePart|mods.name.2.role.roleTerm#text|mods.name.2.role.roleTerm@authority|mods.name.2.role.roleTerm@valueURI|mods.name.2namePart|mods.name.role.roleTerm#text|mods.name.role.roleTerm@authority|mods.name.role.roleTerm@valueURI|mods.namenamePart|mods.note#text|mods.note.0#text|mods.note.0@displayLabel|mods.note.1#text|mods.note.1@displayLabel|mods.note@displayLabel|mods.originInfo.dateIssued#text|mods.originInfo.dateIssued@encoding|mods.originInfo.dateIssued@keyDate|mods.originInfo.dateIssued@qualifier|mods.originInfopublisher|mods.physicalDescriptionextent|mods.recordInfo.languageOfCataloging.languageTerm#text|mods.recordInfo.languageOfCataloging.languageTerm@authority|mods.recordInfo.languageOfCataloging.languageTerm@type|mods.recordInfo.recordContentSource#text|mods.recordInfo.recordContentSource@valueURI|mods.relatedItem.0.part.extent@unit|mods.relatedItem.0.part.extentlist|mods.relatedItem.0.titleInfopartNumber|mods.relatedItem.0.titleInfotitle|mods.relatedItem.0@displayLabel|mods.relatedItem.0@type|mods.relatedItem.1.titleInfotitle|mods.relatedItem.1@displayLabel|mods.relatedItem.1@type|mods.subject.0@authority|mods.subject.0temporal|mods.subject.1@authority|mods.subject.1topic|mods.subject.2@authority|mods.subject.2topic|mods.subject.3@authority|mods.subject.3topic|mods.subject.4@authority|mods.subject.4topic|mods.tableOfContents#text|mods.tableOfContents@displayLabel|mods.titleInfotitle|mods@version|mods@xmlns|mods@xmlns:xlink|mods@xmlns:xsi|mods@xsi:schemaLocation|modsgenre|modstypeOfResource
arrow_96.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr4540397_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 38, Folder 2|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Blanche CharltonCurtis|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Ben C.Fleming|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|FrancesMoore|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1929-05|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 396-401|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 396-401|Volume 45, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|local|Agriculture.|local|Well-Baby.|    |    |    |    |Tasks of a Self Help Boy; Babies' Day|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_200.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7020131_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 6|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Louise WheelockDobler|Arrow Articles|    |    |    |    |Project Part|1953-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 131-132|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 131-132|Volume 70, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Staff quarters.|local|People.|    |    |    |    |    |    |News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_214.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7410037_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 10|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Virginia BrackettGreen|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Marion W. Mueller|    |    |    |    |    |    |    |    |Arrow Articles|    |    |    |    |Project Part|Fall 1957|    |yes|approximate|Pi Beta Phi Fraternity|Pages 37-45|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 37-45|Volume 74, Number 1|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Funding.|local|Dormitories.|local|Healthcare.|local|Arrowcraft.|Chairman of Settlement School Committee; Settlement School Director's Report|Table Of Contents|Committee Reports|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Report|text
arrow_228.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7720027_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 13|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Helen BoucherDix|Arrow Articles|    |    |    |    |Project Part|Winter 1960|    |yes|approximate|Pi Beta Phi Fraternity|Page 26|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Page 26|Volume 77, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Staff.|local|Facilities.|    |    |    |    |Meet Nevada Christian; The Virginia Green Patio|Table Of Contents|Little Pigeon News|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_229.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7730015_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 13|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Helen BoucherDix|Arrow Articles|    |    |    |    |Project Part|Spring 1961|    |yes|approximate|Pi Beta Phi Fraternity|Pages 14-16|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 14-16|Volume 77, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Summer crafts workshop.|local|Staff.|local|Employment.|    |    |Where Are the Pi Phis?;Philadelphia Alumnae Club Gets Soaring Pigeon Award|Table Of Contents|News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_215.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7420119_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 10|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Louise WheelockDobler|Arrow Articles|    |    |    |    |Project Part|Winter 1957|    |yes|approximate|Pi Beta Phi Fraternity|Pages 119-122|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 119-122|Volume 74, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Committees.|local|Arrowcraft.|local|Weaving.|    |    |Cook Book Is Ready!; Remember the 1958 Foreign Study Craft Tour; Settlement School Committee; Province Presidents and Vice Presidents at Gatlinburg|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_201.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr7030217_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 6|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Louise WheelockDobler|Arrow Articles|    |    |    |    |Project Part|1954-03|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 217-218|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 217-218|Volume 70, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Summer crafts workshop.|local|Arrowcraft.|local|University of Tennessee.|    |    |    |    |News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_97.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr4610069_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 38, Folder 2|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Gertrude B.Freeman|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|EvelynBishop|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|LaDelleAllen|    |    |    |    |    |Inconsistent numbering of volume. Inside indicates Volume 46, Issue 1. Spine indicates Volume 45, Issue 4.|Additional Information|Arrow Articles|Project Part|    |1929-09|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 69-95|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 69-95|Volume 46, Number 1|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|local|Funding.|local|Expenses.|local|Enrollment.|local|Facilities.|Report of Chairman of Settlement School Committee; Report of Director of Settlement School; Arrowcraft Report; Weaving Report; Report of Treasurer of Settlement School;|Table Of Contents|Settlement School Reports|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Report|text
arrow_188.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6630257_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 40, Folder 2|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Harriet GoodsellRauch|Arrow Articles|    |    |    |    |Project Part|1950-03|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 256-258|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 256-258|Volume 66, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|People.|local|Health.|local|Nurses.|local|Students.|Andy Huff; Barbara Huff, Pi Beta Phi Health Center|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_83.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr4330413_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 37, Folder 10|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Agnes MillerTurner|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|EvelynBishop|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|HelenChew|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1927-02|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 413-427|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 413-427|Volume 43, Number 3|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Sewing.|local|Handicraft.|local|Politics.|local|Politics.|A Dress for Mrs. Coolidge; Glimpses of the School Staff; A Tribute to Pi Beta Phi; Fourteen Years on Little Pigeon; Ford Party Visits Gatlinburg; Ford Is Cheered In First Speech;|Table Of Contents|News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_54.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr3720177_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 36, Folder 12|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|EvelynBishop|Arrow Articles|    |    |    |    |Project Part|1920-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 177-180|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 177-180|Volume 37, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Music.|local|Handicraft.|    |    |    |    |    |    |News From Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_40.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr3520245_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 36, Folder 8|Detailed Location|St. Louis|City|Missouri|State|    |    |    |    |    |    |    |    |    |    |    |    |Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|EvelynBishop|Arrow Articles|    |    |    |    |Project Part|1918-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 245-247|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 245-247|Volume 35, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Food.|local|Well-Baby.|local|Home economics.|    |    |    |    |News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_68.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr4020383_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 37, Folder 3|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Emily MargaretWhite|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Emily P.Burton|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|MarionFolsom|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1923-12|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 383-391|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 383-391|Volume 40, Number 2|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|local|Planning.|local|Tourism.|local|Facilities.|local|Holidays.|Emma Harper Turner; Vacation at Gatlinburg; A Visit to Little Pigeon|Table Of Contents|News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_163.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6040371_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 39, Folder 12|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Beth BrainardLeRoy|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Ethel M.Snow|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|SueLandrum|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1944-05|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 371-375|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 371-375|Volume 60, Number 4|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Weaving.|local|War .|local|Students.|local|Music.|Gatlinburg Gleanings; Miss Redding, Director of Weaving, writes on Weaving in Wartime; An Open Letter to Pi Beta Phis; Opportunity Knocks; First Graders; Music and Folk Dancing; Nurses' Aide Susie|Table Of Contents|News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
arrow_177.xml|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arr6340461_0000|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 39, Folder 15|Detailed Location|St. Louis|City|Missouri|State|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Eugenia BrooksSmith|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|AnnLighter|Author|marcrelator|http://id.loc.gov/vocabulary/relators/aut|Aletha MayArmstrong|    |    |    |    |Arrow Articles|    |    |    |    |Project Part|1947-05|w3cdtf|yes|    |Pi Beta Phi Fraternity|Pages 460-466|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|pages|Pages 460-466|Volume 63, Number 4|The Arrow of Pi Beta Phi|Bibliographic Citation|host|From Pi Beta Phi to Arrowmont|Project|host|local|Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|local|Music Education.|local|Students.|local|Writing.|local|Extracurricular activities.|The Children Speak from the Pi Beta Phi School in the Great Smokies; Music in the Mountains|Table Of Contents|News from Little Pigeon|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|News|text
