headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.physicalLocation.0#text|metadata.mods.location.physicalLocation.0@displayLabel|metadata.mods.location.physicalLocation.1#text|metadata.mods.location.physicalLocation.1@displayLabel|metadata.mods.location.physicalLocation.2#text|metadata.mods.location.physicalLocation.2@displayLabel|metadata.mods.location.physicalLocation.3#text|metadata.mods.location.physicalLocation.3@displayLabel|metadata.mods.location.physicalLocation.4#text|metadata.mods.location.physicalLocation.4@displayLabel|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated#text|metadata.mods.originInfo.dateCreated@encoding|metadata.mods.originInfo.dateCreated@keyDate|metadata.mods.originInfo.dateCreated@point|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInfo.recordContentSource#text|metadata.mods.recordInfo.recordContentSource@valueURI|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0@authority|metadata.mods.subject.0topic|metadata.mods.subject.10.name.role.roleTerm#text|metadata.mods.subject.10.name.role.roleTerm@authority|metadata.mods.subject.10.name.role.roleTerm@valueURI|metadata.mods.subject.10.namenamePart|metadata.mods.subject.10@authority|metadata.mods.subject.11.name.role.roleTerm#text|metadata.mods.subject.11.name.role.roleTerm@authority|metadata.mods.subject.11.name.role.roleTerm@valueURI|metadata.mods.subject.11.namenamePart|metadata.mods.subject.11@authority|metadata.mods.subject.12.name.role.roleTerm#text|metadata.mods.subject.12.name.role.roleTerm@authority|metadata.mods.subject.12.name.role.roleTerm@valueURI|metadata.mods.subject.12.namenamePart|metadata.mods.subject.12@authority|metadata.mods.subject.1@authority|metadata.mods.subject.1topic|metadata.mods.subject.2.name.role.roleTerm#text|metadata.mods.subject.2.name.role.roleTerm@authority|metadata.mods.subject.2.name.role.roleTerm@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2@authority|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.name.role.roleTerm#text|metadata.mods.subject.3.name.role.roleTerm@authority|metadata.mods.subject.3.name.role.roleTerm@valueURI|metadata.mods.subject.3.namenamePart|metadata.mods.subject.3@authority|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4.name.role.roleTerm#text|metadata.mods.subject.4.name.role.roleTerm@authority|metadata.mods.subject.4.name.role.roleTerm@valueURI|metadata.mods.subject.4.namenamePart|metadata.mods.subject.4@authority|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5.name.role.roleTerm#text|metadata.mods.subject.5.name.role.roleTerm@authority|metadata.mods.subject.5.name.role.roleTerm@valueURI|metadata.mods.subject.5.namenamePart|metadata.mods.subject.5@authority|metadata.mods.subject.5geographic|metadata.mods.subject.5topic|metadata.mods.subject.6.name.role.roleTerm#text|metadata.mods.subject.6.name.role.roleTerm@authority|metadata.mods.subject.6.name.role.roleTerm@valueURI|metadata.mods.subject.6.namenamePart|metadata.mods.subject.6@authority|metadata.mods.subject.6geographic|metadata.mods.subject.6topic|metadata.mods.subject.7.name.role.roleTerm#text|metadata.mods.subject.7.name.role.roleTerm@authority|metadata.mods.subject.7.name.role.roleTerm@valueURI|metadata.mods.subject.7.namenamePart|metadata.mods.subject.7@authority|metadata.mods.subject.7geographic|metadata.mods.subject.7topic|metadata.mods.subject.8.name.role.roleTerm#text|metadata.mods.subject.8.name.role.roleTerm@authority|metadata.mods.subject.8.name.role.roleTerm@valueURI|metadata.mods.subject.8.namenamePart|metadata.mods.subject.8@authority|metadata.mods.subject.9.name.role.roleTerm#text|metadata.mods.subject.9.name.role.roleTerm@authority|metadata.mods.subject.9.name.role.roleTerm@valueURI|metadata.mods.subject.9.namenamePart|metadata.mods.subject.9@authority|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2019-11-18T04:00:18Z|arrsimple_71|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0036|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 18.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A71|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A71/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1920|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Teachers.|    |    |    |    |local|    |Buildings.|    |    |    |    |local|    |Teachers' Cottage.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Denton, Crocett.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Higinbotham, Phylis.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Parton, Veatress.|local|    |    |    |    |    |Pi Beta Phi staff and students.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Pi Beta Phi staff and students, standing west of the Teachers' Cottage. Back row, left to right: Crocett Denton, Phylis Higinbotham, Veatress Parton, Otto J. Mattil; Second row, left to right: Lucinda Oakley Ogle, unknown, Myrtle Parton, Evelyn Bishop, Aunt Lizzie Reagan, unknown; First row, left to right: Emily Burton, Rellie Ogle, unknown, unknown.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_239|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000062001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A239|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A239/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Verstegen, Clare|Arrowmont Simple Images|Project Part|1985|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Facilities.|    |    |    |    |local|    |Library.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Verstegen, Clare.|local|    |    |    |    |    |    |    |    |    |    |    |    |Marion G. Heard Resource Center Arrowmont School of Arts and Crafts|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |photograph|still image
2019-11-18T04:00:18Z|arrsimple_93|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0047|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 26.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A93|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A93/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1928|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Recreation.|    |    |    |    |local|    |Teachers.|    |    |    |    |local|    |Teachers' Cottage.|    |    |    |    |local|    |Expansion and Growth of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1928-1943.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Rogers, Lois.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Burton, Emily.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Dowell, Anna.|local|    |    |    |    |    |Students and teachers on playground|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Foreground: Lois Rogers; Left to Right: Emily Burton, and nearly obscured by Emily Burton, Anna Dowell|photograph|still image
2019-11-18T04:00:18Z|arrsimple_341|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi021|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A341|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A341/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1925|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Snow.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Students.|    |    |    |    |local|    |School buildings.|    |    |    |    |local|    |Six-Room Schoolhouse, Gatlinburg.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Winter at the Settlement School.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Students stand outside the Six-Room Schoolhouse in a snow storm.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_39|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0020|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 61, Folder 4.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A39|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A39/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1945|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Students.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Boys.|    |    |    |    |local|    |Girls.|    |    |    |    |local|    |Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Students - 1945|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|26 children, boys and girls.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_319|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000142001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A319|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A319/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1992|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Pottery.|    |    |    |    |local|    |Sculpture.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Children's Art - Painted Clay Sculpture Mask|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |photograph|still image
2019-11-18T04:00:18Z|arrsimple_133|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0139|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 60, Folder 19.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A133|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A133/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1945|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Summer crafts workshop.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Prints.|    |    |    |    |local|    |Arts.|    |    |    |    |local|    |Arrowcraft.|    |    |    |    |local|    |Emma Harper Turner Craft Center.|    |    |    |    |local|    |Changing Mission of Pi Beta Phi Fraternity for Women in Gatlinburg, Tennessee, 1944-1964.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Hemphill, Jean.|local|    |    |    |    |    |    |    |    |    |    |    |    |Block printing - 1st Summer Craft Workshop - 1945.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Summer crafts students preparing block prints in 1945.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_222|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000045001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A222|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A222/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1995|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Food.|    |    |    |    |local|    |Recreation.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Summer Craft Workshop students enjoy a picnic.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Outdoor picnic.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_144|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:aai0145|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|Box 60, Folder 30.|Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A144|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A144/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1916|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|People.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Arrowcraft.|    |    |    |    |local|    |Baskets.|    |    |    |    |local|    |Basketry.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Compton, Mitchel.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Mitchel Compton carrying baskets - 1916.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Mitchel Compton, the man who made ""White Oak Split"" baskets for the Settlement School in 1916 - 1917. The White Oak Flats Baptist Church is visible on the left, and the One-Room Schoolhouse on Baskins Creek is visible to the right, behind Mitchel Compton's elbow."|photograph|still image
2019-11-18T04:00:18Z|arrsimple_266|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000089001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A266|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A266/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1965|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Ceramics.|    |    |    |    |local|    |Pottery.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Birth of Arrowmont School of Arts and Crafts, Gatlinburg, Tennessee, 1965-1979.|    |    |    |    |local|Gatlinburg, Tennessee.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Craft Workshop, Ceramic students, mid 60's|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|women working with clay|photograph|still image
2019-11-18T04:00:18Z|arrsimple_211|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000034001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A211|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A211/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Verstegen, Clare|Arrowmont Simple Images|Project Part|1990|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Arts.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Facilities.|    |    |    |    |local|    |Stained glass.|    |    |    |    |local|    |People.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts.|    |    |    |    |local|    |Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|    |    |    |    |local|Gatlinburg, Tennessee.|    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Devillier, Charles.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Verstegen, Cynthia.|local|    |    |    |    |    |Installation of stained glass panels by Charles Devillier in Arrowmont's atrium gallery area.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Two men on scaffolding, installing stained glass.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_375|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:ppi055|local|eng|iso639-2b|code|Archives Collection|Collection|Pi Beta Phi Fraternity|Repository|Box 1, Folder 11a.|Detailed Location|St. Louis|City|Missouri|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A375|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A375/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1924|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|Staff quarters.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Extension work.|    |    |    |    |local|    |Teachers.|    |    |    |    |local|    |Cottages.|    |    |    |    |local|    |Sugarlands.|    |    |    |    |local|    |Founding of Pi Beta Phi Settlement School, Gatlinburg, Tennessee, 1909-1927.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Teachers' Cottage, Sugarlands. Hand made shingles hand turned boards for floors.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Prior to the construction of the Hazel Todd Meaden Cottage, the Pi Phi teachers lived in this cottage.|photograph|still image
2019-11-18T04:00:18Z|arrsimple_282|arrsimple|Copyright Not             Evaluated|use and reproduction|http://rightsstatements.org/vocab/CNE/1.0/ |TU:DLC:Filename:arm00000105001|local|eng|iso639-2b|code|Archives Collection|Collection|Arrowmont School of Arts and Crafts|Repository|    |Detailed Location|Gatlinburg|City|Tennessee|State|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A282|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/arrsimple%3A282/datastream/TN/view|preview|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Unknown|Arrowmont Simple Images|Project Part|1932|w3cdtf|yes|start|eng|iso639-2b|code|University of             Tennessee, Knoxville. Libraries|http://id.loc.gov/authorities/names/n87808088|    |    |    |    |    |    |From Pi Beta Phi to Arrowmont Photographic Collection|Project|host|local|People.|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |local|Arrowmont School of Arts and Crafts in the Modern Era, Gatlinburg, Tennessee, 1980-2004.|Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Martin, Cora.|local|    |    |Photographer|marcrelator|http://id.loc.gov/vocabulary/relators/pht|Redding, Winogene.|local|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Gene Ridding and Cora Martin during World War II|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |photograph|still image
